# range_bin,doppler_bin,angle_deg,snr,zone_flag
178.0,8,-1.4,101.6,0
159.0,8,1.0,101.3,0
69.0,8,-0.3,101.3,0
138.0,8,-0.5,101.3,1
160.0,8,1.3,101.5,0
70.0,8,-0.3,101.2,0
71.0,8,-0.2,101.2,0
135.0,8,-0.3,101.3,1
142.0,8,1.4,101.3,1
126.0,8,0.7,101.1,1
143.0,8,2.0,101.4,1
144.0,8,2.1,101.3,1
127.0,8,0.5,101.2,1
145.0,8,2.2,101.4,1
173.0,8,3.9,101.4,0
165.0,8,0.9,101.5,0
146.0,8,2.5,101.2,1
82.0,8,0.7,101.1,0
166.0,8,1.2,101.6,0
167.0,8,1.7,101.5,0
168.0,8,2.9,101.6,0
169.0,8,4.8,101.6,0
147.0,8,3.6,101.3,1
192.0,8,-1.3,101.4,0
172.0,8,8.3,101.4,0
191.0,8,-1.8,101.2,0
183.0,8,13.1,101.2,0
189.0,8,-3.4,101.4,0
149.0,8,-14.9,101.6,1
150.0,8,-18.2,101.3,0
185.0,8,36.8,101.4,0
136.0,8,3.7,101.6,1
190.0,8,-3.4,101.7,0
193.0,8,-1.5,101.7,0
164.0,8,6.2,101.7,0
163.0,8,6.3,101.7,0
179.0,8,29.6,101.8,0
155.0,8,-10.0,101.9,0
154.0,8,-17.4,101.8,0
148.0,8,-73.5,101.8,1
175.0,8,14.6,101.7,0
174.0,8,14.4,101.7,0
171.0,8,16.9,101.7,0
137.0,8,13.4,102.1,1
170.0,8,17.9,102.0,0
180.0,8,-0.3,101.0,0
123.0,8,-0.1,101.0,1
124.0,8,0.0,101.0,1
75.0,8,0.2,101.0,0
129.0,8,-0.3,101.0,1
111.0,8,-0.3,101.1,1
68.0,8,0.0,101.1,0
162.0,8,0.1,101.1,0
127.0,8,-0.1,101.1,1
182.0,8,0.4,101.1,0
82.0,8,0.1,101.1,0
59.0,8,0.1,101.3,0
138.0,8,-0.4,101.2,1
151.0,8,-0.2,101.1,0
112.0,8,-0.1,101.2,1
186.0,8,-0.3,101.2,0
152.0,8,-0.2,101.2,0
141.0,8,0.0,101.2,1
135.0,8,-0.3,101.3,1
142.0,8,0.5,101.2,1
144.0,8,0.7,101.2,1
70.0,8,-0.2,101.2,0
126.0,8,0.4,101.1,1
71.0,8,-0.2,101.2,0
146.0,8,0.6,101.2,1
147.0,8,0.5,101.3,1
183.0,8,2.7,101.3,0
157.0,8,1.1,101.3,0
140.0,8,0.4,101.3,1
69.0,8,-0.5,101.3,0
159.0,8,2.3,101.4,0
160.0,8,2.4,101.6,0
156.0,8,0.9,101.4,0
155.0,8,-0.0,101.8,0
163.0,8,1.4,101.7,0
164.0,8,1.0,101.7,0
154.0,8,-1.3,101.8,0
193.0,8,-0.8,101.7,0
192.0,8,-0.8,101.5,0
191.0,8,-1.1,101.3,0
190.0,8,-1.5,101.7,0
189.0,8,-2.4,101.3,0
153.0,8,-4.2,101.5,0
150.0,8,-7.5,101.3,0
185.0,8,29.8,101.5,0
149.0,8,-10.1,101.5,1
148.0,8,-3.7,101.7,1
145.0,8,12.1,101.4,1
166.0,8,4.7,101.6,0
143.0,8,17.8,101.3,1
179.0,8,7.9,101.8,0
178.0,8,5.1,101.6,0
137.0,8,6.2,102.1,1
136.0,8,6.5,101.6,1
175.0,8,12.0,101.7,0
174.0,8,12.7,101.8,0
173.0,8,13.6,101.5,0
172.0,8,14.7,101.5,0
171.0,8,16.1,101.7,0
170.0,8,17.5,102.0,0
169.0,8,18.2,101.7,0
168.0,8,17.7,101.6,0
167.0,8,15.4,101.5,0
165.0,8,9.7,101.6,0
161.0,8,-0.0,101.0,0
112.0,8,-0.1,101.1,1
144.0,8,0.1,101.2,1
71.0,8,0.1,101.2,0
70.0,8,0.0,101.2,0
126.0,8,0.1,101.1,1
151.0,8,-0.2,101.2,0
152.0,8,-0.1,101.3,0
68.0,8,-0.0,101.1,0
182.0,8,0.5,101.1,0
140.0,8,-0.4,101.2,1
82.0,8,0.2,101.0,0
141.0,8,-0.1,101.2,1
129.0,8,-0.4,101.1,1
142.0,8,0.2,101.2,1
123.0,8,-0.1,101.1,1
184.0,8,0.8,101.1,0
59.0,8,0.1,101.3,0
124.0,8,0.2,101.1,1
86.0,8,0.1,101.0,0
162.0,8,0.6,101.1,0
127.0,8,0.1,101.1,1
146.0,8,0.3,101.2,1
69.0,8,-0.3,101.3,0
160.0,8,1.4,101.6,0
159.0,8,1.4,101.3,0
157.0,8,0.9,101.3,0
156.0,8,0.5,101.5,0
155.0,8,0.1,101.9,0
154.0,8,-0.3,101.7,0
153.0,8,-0.7,101.5,0
150.0,8,-1.3,101.3,0
149.0,8,-1.0,101.6,1
163.0,8,1.0,101.7,0
164.0,8,0.4,101.6,0
165.0,8,-0.1,101.6,0
148.0,8,-0.7,101.7,1
166.0,8,-0.3,101.6,0
167.0,8,0.2,101.5,0
168.0,8,1.9,101.6,0
169.0,8,4.5,101.6,0
193.0,8,-1.1,101.6,0
192.0,8,-0.9,101.5,0
147.0,8,2.0,101.3,1
191.0,8,-1.1,101.4,0
190.0,8,-1.6,101.8,0
189.0,8,-2.9,101.3,0
186.0,8,50.1,101.3,0
145.0,8,12.0,101.4,1
185.0,8,33.1,101.6,0
143.0,8,18.9,101.3,1
183.0,8,16.7,101.4,0
171.0,8,13.9,101.7,0
138.0,8,10.6,101.3,1
137.0,8,9.5,102.1,1
179.0,8,25.7,101.8,0
178.0,8,53.4,101.6,0
136.0,8,12.5,101.7,1
135.0,8,17.6,101.3,1
175.0,8,14.1,101.6,0
174.0,8,14.1,101.7,0
173.0,8,15.0,101.5,0
172.0,8,16.3,101.6,0
170.0,8,18.9,101.9,0
82.0,8,0.1,101.0,0
119.0,8,0.3,101.0,1
127.0,8,-0.2,101.0,1
161.0,8,0.1,101.1,0
68.0,8,0.0,101.1,0
129.0,8,-0.3,101.1,1
112.0,8,-0.1,101.1,1
151.0,8,-0.1,101.2,0
138.0,8,-0.3,101.3,1
142.0,8,0.1,101.2,1
143.0,8,0.2,101.2,1
162.0,8,0.2,101.1,0
140.0,8,-0.3,101.2,1
152.0,8,-0.1,101.2,0
182.0,8,0.7,101.1,0
141.0,8,-0.0,101.1,1
146.0,8,-0.0,101.2,1
123.0,8,-0.1,101.2,1
124.0,8,0.3,101.2,1
184.0,8,1.3,101.2,0
126.0,8,0.4,101.1,1
71.0,8,-0.1,101.2,0
189.0,8,-0.6,101.2,0
70.0,8,-0.2,101.2,0
144.0,8,0.8,101.1,1
69.0,8,-0.3,101.3,0
156.0,8,0.4,101.5,0
155.0,8,0.1,101.8,0
157.0,8,1.0,101.4,0
154.0,8,-0.2,101.6,0
159.0,8,2.1,101.3,0
160.0,8,2.2,101.6,0
153.0,8,-0.7,101.4,0
59.0,8,0.2,101.3,0
150.0,8,-1.9,101.3,0
163.0,8,1.3,101.7,0
193.0,8,-0.6,101.6,0
192.0,8,-0.4,101.6,0
191.0,8,-0.5,101.5,0
190.0,8,-0.8,101.8,0
149.0,8,-4.8,101.5,1
148.0,8,-3.3,101.7,1
186.0,8,44.3,101.3,0
185.0,8,24.5,101.6,0
147.0,8,-0.2,101.3,1
183.0,8,11.1,101.4,0
145.0,8,7.9,101.4,1
165.0,8,1.9,101.7,0
137.0,8,5.1,102.0,1
179.0,8,1.7,101.7,0
178.0,8,-25.1,101.6,0
136.0,8,7.0,101.7,1
135.0,8,10.2,101.3,1
175.0,8,10.7,101.6,0
174.0,8,12.2,101.7,0
173.0,8,13.6,101.5,0
172.0,8,15.2,101.6,0
171.0,8,17.1,101.6,0
170.0,8,18.9,101.8,0
169.0,8,20.1,101.6,0
168.0,8,19.3,101.6,0
167.0,8,15.7,101.5,0
166.0,8,11.2,101.6,0
164.0,8,7.3,101.7,0
74.0,8,0.2,101.0,0
129.0,8,-0.3,101.1,1
127.0,8,-0.2,101.1,1
126.0,8,0.0,101.1,1
68.0,8,0.0,101.1,0
82.0,8,0.1,101.0,0
162.0,8,0.1,101.1,0
124.0,8,0.1,101.1,1
112.0,8,-0.2,101.1,1
161.0,8,0.4,101.1,0
141.0,8,-0.2,101.2,1
70.0,8,-0.1,101.2,0
123.0,8,-0.2,101.2,1
140.0,8,-0.4,101.2,1
182.0,8,0.7,101.2,0
142.0,8,0.2,101.3,1
157.0,8,0.3,101.3,0
144.0,8,0.4,101.3,1
138.0,8,-0.5,101.3,1
146.0,8,0.1,101.2,1
147.0,8,-0.0,101.3,1
159.0,8,1.1,101.3,0
152.0,8,-0.3,101.3,0
135.0,8,-0.2,101.3,1
59.0,8,-0.0,101.3,0
69.0,8,-0.4,101.3,0
71.0,8,-0.2,101.2,0
151.0,8,-0.8,101.3,0
186.0,8,2.2,101.3,0
184.0,8,3.7,101.2,0
150.0,8,-1.1,101.4,0
183.0,8,3.8,101.4,0
185.0,8,6.4,101.6,0
189.0,8,-1.1,101.4,0
190.0,8,-0.9,101.8,0
179.0,8,-2.9,101.7,0
178.0,8,-5.9,101.6,0
191.0,8,-0.9,101.4,0
192.0,8,-0.9,101.6,0
175.0,8,2.8,101.7,0
174.0,8,5.0,101.7,0
173.0,8,6.4,101.5,0
172.0,8,7.6,101.5,0
171.0,8,8.6,101.6,0
170.0,8,9.2,101.9,0
169.0,8,9.0,101.7,0
168.0,8,7.4,101.6,0
167.0,8,5.0,101.5,0
166.0,8,3.5,101.6,0
165.0,8,3.2,101.6,0
164.0,8,3.6,101.7,0
163.0,8,4.4,101.7,0
193.0,8,-3.2,101.6,0
149.0,8,-37.7,101.5,1
160.0,8,7.0,101.5,0
148.0,8,-49.5,101.7,1
145.0,8,24.9,101.4,1
143.0,8,26.9,101.4,1
156.0,8,2.9,101.5,0
155.0,8,-5.2,101.9,0
154.0,8,-13.6,101.8,0
153.0,8,-20.3,101.5,0
137.0,8,15.3,102.1,1
136.0,8,16.2,101.7,1
82.0,8,0.1,101.0,0
111.0,8,-0.2,101.0,1
68.0,8,0.0,101.1,0
124.0,8,0.0,101.1,1
182.0,8,0.1,101.1,0
127.0,8,-0.2,101.1,1
161.0,8,0.3,101.1,0
129.0,8,-0.4,101.1,1
112.0,8,-0.2,101.1,1
192.0,8,-0.4,101.7,0
123.0,8,-0.2,101.1,1
126.0,8,0.1,101.1,1
135.0,8,-0.3,101.3,1
136.0,8,-0.3,101.6,1
137.0,8,-0.4,102.1,1
138.0,8,-0.5,101.3,1
140.0,8,-0.3,101.2,1
141.0,8,0.0,101.2,1
142.0,8,0.4,101.3,1
143.0,8,0.6,101.3,1
144.0,8,0.6,101.2,1
145.0,8,0.5,101.4,1
146.0,8,0.3,101.2,1
147.0,8,0.2,101.3,1
148.0,8,-0.0,101.7,1
71.0,8,-0.1,101.2,0
70.0,8,-0.3,101.2,0
69.0,8,-0.4,101.3,0
149.0,8,-0.6,101.5,1
150.0,8,-0.9,101.3,0
151.0,8,-1.1,101.2,0
152.0,8,-1.1,101.3,0
153.0,8,-0.9,101.5,0
154.0,8,-0.7,101.7,0
155.0,8,-0.3,101.9,0
156.0,8,0.7,101.5,0
157.0,8,2.1,101.3,0
59.0,8,0.5,101.3,0
159.0,8,3.6,101.3,0
160.0,8,3.6,101.5,0
162.0,8,2.7,101.1,0
163.0,8,2.2,101.7,0
164.0,8,1.8,101.7,0
165.0,8,1.7,101.7,0
166.0,8,2.3,101.6,0
167.0,8,4.4,101.5,0
168.0,8,8.2,101.6,0
169.0,8,11.5,101.6,0
170.0,8,12.6,101.9,0
171.0,8,12.3,101.7,0
172.0,8,11.7,101.6,0
173.0,8,10.9,101.5,0
174.0,8,10.1,101.6,0
175.0,8,9.2,101.6,0
178.0,8,-66.0,101.6,0
179.0,8,31.1,101.7,0
183.0,8,22.3,101.4,0
184.0,8,29.3,101.2,0
185.0,8,38.3,101.6,0
186.0,8,46.2,101.3,0
189.0,8,-3.5,101.4,0
190.0,8,-4.3,101.9,0
193.0,8,-5.2,101.8,0
191.0,8,-5.1,101.5,0
111.0,8,-0.2,101.1,1
82.0,8,0.1,101.1,0
124.0,8,0.0,101.1,1
68.0,8,0.1,101.1,0
180.0,8,-0.4,101.1,0
161.0,8,0.2,101.1,0
127.0,8,-0.2,101.1,1
126.0,8,0.0,101.1,1
70.0,8,0.0,101.2,0
71.0,8,0.0,101.2,0
129.0,8,-0.3,101.1,1
146.0,8,-0.0,101.3,1
123.0,8,-0.1,101.1,1
141.0,8,-0.1,101.2,1
182.0,8,0.6,101.1,0
112.0,8,-0.2,101.1,1
151.0,8,-0.3,101.2,0
138.0,8,-0.5,101.3,1
162.0,8,0.5,101.1,0
140.0,8,-0.3,101.3,1
156.0,8,0.4,101.5,0
155.0,8,0.2,101.9,0
59.0,8,0.1,101.4,0
154.0,8,-0.1,101.8,0
157.0,8,0.9,101.3,0
153.0,8,-0.5,101.5,0
69.0,8,-0.4,101.3,0
159.0,8,1.8,101.4,0
152.0,8,-1.0,101.3,0
150.0,8,-1.3,101.3,0
160.0,8,2.2,101.6,0
149.0,8,-1.3,101.5,1
148.0,8,-0.8,101.8,1
163.0,8,1.4,101.7,0
164.0,8,1.2,101.7,0
165.0,8,1.0,101.6,0
167.0,8,1.0,101.5,0
193.0,8,-0.4,101.9,0
192.0,8,-0.3,101.8,0
147.0,8,-0.4,101.4,1
191.0,8,-0.4,101.4,0
190.0,8,-0.7,101.9,0
145.0,8,4.5,101.5,1
189.0,8,-0.8,101.6,0
186.0,8,52.7,101.3,0
185.0,8,36.6,101.5,0
144.0,8,10.5,101.3,1
183.0,8,14.8,101.3,0
143.0,8,16.8,101.4,1
142.0,8,21.2,101.3,1
135.0,8,5.5,101.3,1
179.0,8,14.2,101.8,0
178.0,8,73.3,101.7,0
136.0,8,6.2,101.6,1
137.0,8,7.6,102.0,1
175.0,8,12.4,101.7,0
174.0,8,12.7,101.6,0
173.0,8,13.6,101.4,0
172.0,8,14.8,101.5,0
171.0,8,16.3,101.8,0
170.0,8,17.8,102.0,0
169.0,8,18.3,101.6,0
168.0,8,17.2,101.6,0
166.0,8,11.5,101.6,0
127.0,8,-0.3,101.1,1
180.0,8,-0.2,101.1,0
58.0,8,0.1,101.1,0
82.0,8,0.1,101.1,0
112.0,8,-0.2,101.1,1
72.0,8,0.1,101.1,0
126.0,8,0.0,101.2,1
49.0,8,0.2,101.1,0
124.0,8,0.1,101.1,1
68.0,8,-0.0,101.1,0
157.0,8,0.3,101.2,0
129.0,8,-0.4,101.2,1
70.0,8,-0.1,101.2,0
182.0,8,0.6,101.2,0
123.0,8,-0.1,101.2,1
151.0,8,-0.3,101.2,0
141.0,8,-0.1,101.2,1
144.0,8,0.3,101.3,1
146.0,8,0.1,101.3,1
69.0,8,-0.2,101.3,0
71.0,8,-0.1,101.3,0
140.0,8,-0.3,101.3,1
138.0,8,-0.5,101.3,1
186.0,8,0.6,101.3,0
150.0,8,-0.6,101.3,0
152.0,8,-0.8,101.3,0
135.0,8,-0.3,101.3,1
191.0,8,-0.5,101.3,0
173.0,8,2.7,101.3,0
142.0,8,1.7,101.4,1
156.0,8,1.2,101.4,0
163.0,8,1.1,101.7,0
143.0,8,2.5,101.4,1
59.0,8,0.1,101.4,0
165.0,8,1.0,101.7,0
166.0,8,1.0,101.7,0
145.0,8,2.4,101.5,1
160.0,8,3.8,101.6,0
167.0,8,2.0,101.6,0
168.0,8,3.4,101.6,0
169.0,8,5.4,101.6,0
170.0,8,7.1,102.0,0
171.0,8,7.8,101.8,0
172.0,8,8.0,101.4,0
147.0,8,0.3,101.4,1
193.0,8,-0.3,101.7,0
192.0,8,-0.7,101.7,0
159.0,8,8.3,101.5,0
148.0,8,-16.3,101.9,1
190.0,8,-1.1,101.8,0
189.0,8,-0.2,101.6,0
174.0,8,10.0,101.6,0
185.0,8,37.2,101.4,0
149.0,8,-35.7,101.6,1
183.0,8,21.2,101.4,0
153.0,8,-17.4,101.5,0
154.0,8,-12.1,101.8,0
155.0,8,-2.0,101.9,0
179.0,8,42.5,101.8,0
178.0,8,59.6,101.7,0
136.0,8,13.1,101.6,1
137.0,8,14.5,102.0,1
175.0,8,16.3,101.8,0
164.0,8,9.1,101.8,0
68.0,8,0.0,101.1,0
49.0,8,0.3,101.1,0
112.0,8,-0.2,101.1,1
82.0,8,0.1,101.1,0
180.0,8,-0.3,101.1,0
127.0,8,-0.2,101.1,1
70.0,8,0.0,101.2,0
182.0,8,0.4,101.2,0
126.0,8,0.1,101.2,1
161.0,8,0.3,101.2,0
151.0,8,-0.2,101.2,0
152.0,8,-0.2,101.2,0
129.0,8,-0.4,101.2,1
162.0,8,0.3,101.2,0
186.0,8,-0.4,101.2,0
172.0,8,0.9,101.5,0
150.0,8,-0.2,101.4,0
170.0,8,0.4,101.9,0
169.0,8,0.1,101.6,0
168.0,8,-0.1,101.7,0
71.0,8,-0.0,101.2,0
167.0,8,-0.1,101.6,0
69.0,8,-0.4,101.2,0
166.0,8,0.1,101.7,0
173.0,8,1.9,101.4,0
174.0,8,1.9,101.7,0
165.0,8,0.4,101.8,0
164.0,8,0.7,101.8,0
175.0,8,1.6,101.7,0
163.0,8,1.2,101.7,0
160.0,8,2.3,101.7,0
159.0,8,2.5,101.5,0
157.0,8,1.7,101.3,0
156.0,8,0.7,101.5,0
155.0,8,-0.5,101.9,0
59.0,8,0.2,101.3,0
154.0,8,-2.0,101.7,0
153.0,8,-3.2,101.5,0
123.0,8,3.2,101.3,1
124.0,8,3.7,101.2,1
135.0,8,1.5,101.4,1
136.0,8,1.1,101.6,1
137.0,8,1.2,102.1,1
138.0,8,2.4,101.3,1
140.0,8,9.9,101.3,1
141.0,8,15.4,101.3,1
142.0,8,17.0,101.5,1
178.0,8,-5.0,101.7,0
179.0,8,7.1,101.8,0
143.0,8,19.7,101.4,1
144.0,8,18.4,101.2,1
145.0,8,18.1,101.5,1
146.0,8,20.5,101.3,1
183.0,8,19.8,101.3,0
147.0,8,-81.2,101.4,1
148.0,8,-50.0,101.8,1
185.0,8,36.9,101.4,0
149.0,8,-44.4,101.6,1
193.0,8,3.4,101.8,0
192.0,8,1.7,101.7,0
191.0,8,1.3,101.4,0
190.0,8,2.9,101.9,0
189.0,8,12.1,101.5,0
171.0,8,15.6,101.7,0
180.0,8,-0.2,101.1,0
86.0,8,0.0,101.1,0
154.0,8,0.2,101.7,0
163.0,8,0.1,101.8,0
162.0,8,0.0,101.2,0
161.0,8,0.2,101.1,0
160.0,8,0.5,101.5,0
164.0,8,0.1,101.8,0
159.0,8,0.5,101.3,0
157.0,8,0.0,101.3,0
71.0,8,-0.0,101.2,0
70.0,8,-0.1,101.2,0
69.0,8,-0.1,101.3,0
68.0,8,-0.1,101.1,0
112.0,8,-0.3,101.1,1
156.0,8,-0.0,101.6,0
123.0,8,-0.1,101.3,1
124.0,8,0.2,101.2,1
165.0,8,0.0,101.8,0
126.0,8,0.2,101.1,1
127.0,8,-0.0,101.2,1
129.0,8,-0.4,101.2,1
135.0,8,-0.1,101.4,1
59.0,8,-0.1,101.3,0
166.0,8,-0.2,101.8,0
167.0,8,-0.4,101.6,0
136.0,8,-0.2,101.7,1
137.0,8,-0.4,102.0,1
138.0,8,-0.5,101.2,1
140.0,8,0.3,101.3,1
141.0,8,1.3,101.3,1
142.0,8,2.2,101.4,1
143.0,8,2.5,101.4,1
168.0,8,0.0,101.6,0
169.0,8,1.1,101.6,0
170.0,8,2.7,101.9,0
171.0,8,4.0,101.6,0
144.0,8,3.9,101.3,1
145.0,8,3.5,101.5,1
146.0,8,2.9,101.3,1
172.0,8,6.0,101.4,0
147.0,8,1.9,101.4,1
173.0,8,6.8,101.4,0
174.0,8,6.8,101.6,0
148.0,8,-2.5,101.8,1
175.0,8,7.1,101.7,0
193.0,8,1.2,101.7,0
192.0,8,1.3,101.6,0
191.0,8,1.6,101.4,0
149.0,8,-26.2,101.6,1
150.0,8,-25.4,101.4,0
190.0,8,3.6,101.9,0
189.0,8,11.6,101.4,0
151.0,8,-27.1,101.2,0
186.0,8,42.6,101.2,0
185.0,8,33.6,101.5,0
184.0,8,24.9,101.2,0
183.0,8,19.6,101.4,0
182.0,8,17.3,101.3,0
152.0,8,-31.3,101.2,0
153.0,8,-29.1,101.4,0
179.0,8,34.1,101.8,0
178.0,8,48.4,101.6,0
155.0,8,-18.6,101.9,0
127.0,8,-0.3,101.1,1
125.0,8,0.1,101.1,1
112.0,8,-0.3,101.1,1
192.0,8,-0.3,101.8,0
123.0,8,-0.1,101.3,1
124.0,8,0.0,101.3,1
126.0,8,-0.0,101.2,1
129.0,8,-0.4,101.2,1
135.0,8,-0.2,101.5,1
136.0,8,-0.2,101.7,1
86.0,8,0.0,101.1,0
137.0,8,-0.3,102.1,1
138.0,8,-0.5,101.2,1
140.0,8,-0.5,101.4,1
141.0,8,-0.2,101.3,1
142.0,8,0.1,101.3,1
143.0,8,0.3,101.4,1
144.0,8,0.3,101.3,1
145.0,8,0.2,101.5,1
146.0,8,0.2,101.3,1
147.0,8,0.2,101.4,1
148.0,8,0.2,101.8,1
149.0,8,0.1,101.6,1
150.0,8,-0.2,101.3,0
151.0,8,-0.4,101.2,0
71.0,8,-0.1,101.2,0
70.0,8,-0.3,101.1,0
69.0,8,-0.4,101.3,0
68.0,8,-0.4,101.1,0
152.0,8,-0.9,101.1,0
153.0,8,-1.0,101.4,0
154.0,8,-1.1,101.7,0
155.0,8,-0.9,102.0,0
156.0,8,-0.1,101.6,0
157.0,8,1.2,101.5,0
159.0,8,2.7,101.4,0
160.0,8,2.9,101.5,0
59.0,8,0.1,101.4,0
58.0,8,-0.2,101.1,0
162.0,8,2.8,101.2,0
163.0,8,2.6,101.9,0
164.0,8,2.6,101.9,0
165.0,8,2.8,101.8,0
166.0,8,3.3,101.7,0
167.0,8,4.2,101.6,0
168.0,8,5.9,101.7,0
169.0,8,7.7,101.7,0
170.0,8,8.9,101.8,0
171.0,8,9.5,101.6,0
172.0,8,9.9,101.5,0
173.0,8,10.2,101.5,0
174.0,8,10.7,101.7,0
175.0,8,11.9,101.7,0
178.0,8,48.0,101.5,0
179.0,8,14.1,101.8,0
182.0,8,14.1,101.3,0
183.0,8,17.8,101.4,0
184.0,8,23.8,101.2,0
185.0,8,31.4,101.6,0
186.0,8,37.3,101.4,0
189.0,8,16.1,101.5,0
190.0,8,8.2,102.0,0
193.0,8,6.6,101.8,0
191.0,8,6.0,101.6,0
112.0,8,-0.2,101.1,1
129.0,8,-0.4,101.1,1
74.0,8,0.1,101.1,0
71.0,8,0.1,101.2,0
70.0,8,-0.0,101.2,0
161.0,8,0.1,101.1,0
68.0,8,-0.0,101.1,0
138.0,8,-0.4,101.1,1
82.0,8,0.1,101.1,0
180.0,8,-0.4,101.1,0
152.0,8,-0.2,101.1,0
151.0,8,-0.2,101.1,0
162.0,8,0.1,101.2,0
184.0,8,0.3,101.1,0
142.0,8,0.2,101.2,1
143.0,8,0.4,101.3,1
59.0,8,-0.0,101.3,0
123.0,8,0.0,101.3,1
124.0,8,0.3,101.2,1
126.0,8,0.3,101.1,1
141.0,8,0.1,101.3,1
159.0,8,1.2,101.4,0
157.0,8,0.4,101.3,0
69.0,8,-0.3,101.3,0
160.0,8,1.5,101.5,0
140.0,8,-0.1,101.4,1
156.0,8,-0.1,101.6,0
155.0,8,-0.6,102.0,0
154.0,8,-0.9,101.8,0
153.0,8,-1.0,101.4,0
150.0,8,-0.9,101.3,0
171.0,8,2.8,101.4,0
149.0,8,-0.7,101.6,1
163.0,8,0.8,101.8,0
164.0,8,0.4,101.8,0
165.0,8,0.1,101.8,0
166.0,8,0.1,101.7,0
148.0,8,-0.2,101.8,1
167.0,8,0.8,101.6,0
168.0,8,2.2,101.8,0
169.0,8,4.3,101.7,0
193.0,8,0.1,101.9,0
192.0,8,0.1,101.7,0
191.0,8,0.3,101.5,0
147.0,8,2.3,101.4,1
190.0,8,1.0,102.0,0
189.0,8,4.0,101.5,0
146.0,8,6.3,101.3,1
186.0,8,45.0,101.3,0
185.0,8,31.4,101.5,0
145.0,8,11.3,101.5,1
183.0,8,14.8,101.4,0
182.0,8,12.6,101.4,0
144.0,8,17.5,101.3,1
135.0,8,15.8,101.4,1
179.0,8,22.9,101.7,0
178.0,8,44.9,101.5,0
136.0,8,14.6,101.6,1
137.0,8,14.8,102.0,1
175.0,8,14.6,101.6,0
174.0,8,13.3,101.5,0
173.0,8,13.2,101.4,0
172.0,8,13.6,101.4,0
170.0,8,14.6,101.7,0
75.0,8,0.1,101.1,0
82.0,8,0.1,101.1,0
49.0,8,0.2,101.1,0
112.0,8,-0.2,101.1,1
191.0,8,-0.2,101.5,0
123.0,8,-0.0,101.2,1
124.0,8,0.1,101.2,1
129.0,8,-0.4,101.1,1
135.0,8,-0.1,101.3,1
136.0,8,-0.2,101.6,1
137.0,8,-0.3,102.0,1
138.0,8,-0.5,101.2,1
140.0,8,-0.5,101.3,1
141.0,8,-0.2,101.2,1
142.0,8,0.1,101.2,1
143.0,8,0.3,101.2,1
144.0,8,0.4,101.2,1
145.0,8,0.3,101.4,1
146.0,8,0.2,101.3,1
147.0,8,0.2,101.3,1
148.0,8,0.1,101.7,1
149.0,8,-0.1,101.5,1
150.0,8,-0.4,101.3,0
72.0,8,0.1,101.1,0
71.0,8,-0.1,101.3,0
151.0,8,-0.7,101.2,0
70.0,8,-0.3,101.2,0
69.0,8,-0.4,101.3,0
68.0,8,-0.4,101.1,0
152.0,8,-0.9,101.2,0
153.0,8,-0.8,101.5,0
154.0,8,-0.6,101.8,0
155.0,8,-0.1,102.0,0
156.0,8,0.9,101.6,0
157.0,8,2.2,101.2,0
159.0,8,3.6,101.5,0
160.0,8,3.5,101.6,0
59.0,8,-0.0,101.2,0
161.0,8,3.2,101.2,0
162.0,8,2.5,101.2,0
163.0,8,1.7,101.6,0
164.0,8,1.1,101.8,0
165.0,8,0.8,101.8,0
166.0,8,1.0,101.7,0
167.0,8,2.3,101.6,0
168.0,8,5.3,101.8,0
169.0,8,8.7,101.5,0
170.0,8,10.1,101.6,0
171.0,8,10.0,101.4,0
172.0,8,9.4,101.3,0
173.0,8,9.0,101.3,0
174.0,8,8.8,101.6,0
175.0,8,9.0,101.6,0
178.0,8,34.2,101.5,0
179.0,8,15.9,101.6,0
180.0,8,13.4,101.1,0
182.0,8,15.8,101.3,0
183.0,8,20.4,101.3,0
185.0,8,34.6,101.3,0
186.0,8,38.5,101.1,0
189.0,8,11.6,101.5,0
193.0,8,6.5,101.8,0
192.0,8,5.6,101.7,0
190.0,8,7.5,101.8,0
68.0,8,0.1,101.1,0
72.0,8,0.1,101.1,0
184.0,8,0.1,101.1,0
152.0,8,-0.2,101.1,0
158.0,8,0.2,101.1,0
112.0,8,-0.1,101.2,1
181.0,8,-0.1,101.2,0
141.0,8,-0.2,101.2,1
82.0,8,0.1,101.2,0
180.0,8,-0.4,101.2,0
155.0,8,0.1,102.0,0
140.0,8,-0.4,101.3,1
154.0,8,0.1,101.8,0
179.0,8,-0.8,101.7,0
178.0,8,-0.9,101.6,0
153.0,8,-0.1,101.4,0
166.0,8,-0.1,101.7,0
75.0,8,0.3,101.2,0
74.0,8,0.3,101.2,0
151.0,8,-0.4,101.2,0
150.0,8,-0.2,101.3,0
71.0,8,-0.1,101.2,0
70.0,8,-0.2,101.2,0
69.0,8,-0.2,101.3,0
175.0,8,0.9,101.7,0
182.0,8,1.1,101.3,0
174.0,8,1.7,101.6,0
149.0,8,-0.0,101.5,1
148.0,8,0.6,101.7,1
156.0,8,-0.5,101.6,0
157.0,8,0.4,101.4,0
173.0,8,2.8,101.3,0
172.0,8,3.1,101.3,0
171.0,8,3.2,101.5,0
170.0,8,3.0,101.7,0
59.0,8,0.0,101.3,0
147.0,8,2.7,101.3,1
183.0,8,4.6,101.3,0
146.0,8,4.6,101.3,1
169.0,8,4.2,101.5,0
